k,nis,nees,trP_pred,trP_upd,varPx_pred,varPy_pred,varPz_pred,varPx_upd,varPy_upd,varPz_upd,Kx,Ky,Kz,pos_err,ang_err
256,0.05160236064029475,0.15357341728334575,0.4027110799976678,0.40014298123483516,0.0021775002717750245,0.0021775002717750245,0.0021775002717750245,0.0017881340366889815,0.0017881340366889815,0.0017881340366889815,0.17881340366889817,0.0,0.0,0.002697215482639868,2.2944726341660115
257,nan,nan,0.4017130776874872,nan,0.0019781661875730118,0.0019781661875730118,0.0019781661875730118,nan,nan,nan,nan,nan,nan,0.0027494781430674013,2.4737546451782246
258,0.0440452147278099,0.15974138058523638,0.40331107991874654,0.4007429811715005,0.002177500264659459,0.002177500264659459,0.002177500264659459,0.0017881340318906184,0.0017881340318906184,0.0017881340318906184,0.17881340318906183,0.0,0.0,0.0030420788888536627,2.3248608821482177
259,nan,nan,0.40231307762232865,nan,0.001978166182166696,0.001978166182166696,0.001978166182166696,nan,nan,nan,nan,nan,nan,0.003100117160980864,2.503839738302385
260,0.05693685735964021,0.1483000750854614,0.40391107985165536,0.4013429811176616,0.0021775002586089396,0.0021775002586089396,0.0021775002586089396,0.001788134027810466,0.001788134027810466,0.001788134027810466,0.17881340278104657,0.0,0.0,0.0026338152458328153,2.313887075697944
261,nan,nan,0.4029130775669392,nan,0.0019781661775696907,0.0019781661775696907,0.0019781661775696907,nan,nan,nan,nan,nan,nan,0.002680410264013234,2.4931430010164077
262,0.04408407030067574,0.15237457267953675,0.404511079794623,0.4019429810718963,0.0021775002534642676,0.0021775002534642676,0.0021775002534642676,0.0017881340243411695,0.0017881340243411695,0.0017881340243411695,0.17881340243411697,0.0,0.0,0.0016514269197652085,2.3580946619344023
263,nan,nan,0.40351307751985577,nan,0.0019781661736610052,0.0019781661736610052,0.0019781661736610052,nan,nan,nan,nan,nan,nan,0.001677076711210688,2.537352918045429
264,0.06331157416712035,0.16218347460657095,0.40511107974614274,0.4025429810329951,0.0021775002490900023,0.0021775002490900023,0.0021775002490900023,0.0017881340213913952,0.0017881340213913952,0.0017881340213913952,0.17881340213913952,0.0,0.0,0.0019618754584519345,2.339691636424324
265,nan,nan,0.404113077479834,nan,0.0019781661703377087,0.0019781661703377087,0.0019781661703377087,nan,nan,nan,nan,nan,nan,0.0020030803407991805,2.518908164359974
266,0.0664674625703939,0.15176439700533725,0.40571107970493353,0.40314298099992935,0.002177500245370923,0.002177500245370923,0.002177500245370923,0.0017881340188834437,0.0017881340188834437,0.0017881340188834437,0.17881340188834438,0.0,0.0,0.001254525808337729,2.298276827281883
267,nan,nan,0.4047130774458157,nan,0.001978166167512239,0.001978166167512239,0.001978166167512239,nan,nan,nan,nan,nan,nan,0.001289228228530501,2.4775339687430487
268,0.045815975821021426,0.15971843826803436,0.406311079669906,0.4037429809718246,0.002177500242209015,0.002177500242209015,0.002177500242209015,0.0017881340167512192,0.0017881340167512192,0.0017881340167512192,0.1788134016751219,0.0,0.0,0.000866218092131032,2.324759909060423
269,nan,nan,0.4053130774169012,nan,0.0019781661651101113,0.0019781661651101113,0.0019781661651101113,nan,nan,nan,nan,nan,nan,0.0008869084270916133,2.5038020593586454
270,0.04233731401217264,0.16673414207052834,0.40691107964013357,0.40434298094793714,0.002177500239520904,0.002177500239520904,0.002177500239520904,0.0017881340149384986,0.0017881340149384986,0.0017881340149384986,0.17881340149384986,0.0,0.0,0.0014466042804203222,2.3560787911101535
271,nan,nan,0.4059130773923255,nan,0.0019781661630679692,0.0019781661630679692,0.0019781661630679692,nan,nan,nan,nan,nan,nan,0.0014889721328200955,2.535162563343853
272,0.05215942945975374,0.16704722022579604,0.40751107961482863,0.40494298092763475,0.0021775002372356744,0.0021775002372356744,0.0021775002372356744,0.0017881340133974596,0.0017881340133974596,0.0017881340133974596,0.17881340133974596,0.0,0.0,0.0016546666818873423,2.356666222120622
273,nan,nan,0.4065130773714381,nan,0.0019781661613319248,0.0019781661613319248,0.0019781661613319248,nan,nan,nan,nan,nan,nan,0.0017056239444833245,2.5358200927642547
274,0.06188199050019429,0.16636217345991414,0.4081110795933213,0.40554298091037977,0.0021775002352930105,0.0021775002352930105,0.0021775002352930105,0.0017881340120874294,0.0017881340120874294,0.0017881340120874294,0.17881340120874292,0.0,0.0,0.0012944704004539819,2.3257200067435626
275,nan,nan,0.4071130773536859,nan,0.0019781661598561474,0.0019781661598561474,0.0019781661598561474,nan,nan,nan,nan,nan,nan,0.0013351616292711964,2.5050251884793737
276,0.06241753358573443,0.1718137787197693,0.40871107957504227,0.40614298089571516,0.0021775002336416154,0.0021775002336416154,0.0021775002336416154,0.0017881340109738152,0.0017881340109738152,0.0017881340109738152,0.17881340109738153,0.0,0.0,0.00226709056148286,2.2930408490238117
277,nan,nan,0.4077130773385987,nan,0.001978166158601658,0.001978166158601658,0.001978166158601658,nan,nan,nan,nan,nan,nan,0.0023306539364987534,2.4723384489241256
278,0.06042787494017252,0.16452243745519818,0.40931107955950724,0.4067429808832524,0.0021775002322378624,0.0021775002322378624,0.0021775002322378624,0.001788134010027198,0.001788134010027198,0.001788134010027198,0.1788134010027198,0.0,0.0,0.001580258617097467,2.2772497811311134
279,nan,nan,0.40831307732577665,nan,0.0019781661575353077,0.0019781661575353077,0.0019781661575353077,nan,nan,nan,nan,nan,nan,0.001623129693062907,2.456516688277302
280,0.04412891632559269,0.16824191785604267,0.4099110795463046,0.407342980872661,0.002177500231044652,0.002177500231044652,0.002177500231044652,0.0017881340092225596,0.0017881340092225596,0.0017881340092225596,0.17881340092225595,0.0,0.0,0.0016342893137628691,2.313165290231499
281,nan,nan,0.40891307731488,nan,0.0019781661566289094,0.0019781661566289094,0.0019781661566289094,nan,nan,nan,nan,nan,nan,0.0016789864329533053,2.4920600950828207
282,0.06421659270480923,0.16468727267966113,0.41051107953508453,0.40794298086366027,0.002177500230030436,0.002177500230030436,0.002177500230030436,0.0017881340085386254,0.0017881340085386254,0.0017881340085386254,0.17881340085386255,0.0,0.0,0.0015738585850906244,2.2651123252746177
283,nan,nan,0.40951307730561987,nan,0.001978166155858492,0.001978166155858492,0.001978166155858492,nan,nan,nan,nan,nan,nan,0.0016123567802193196,2.444268678463112
284,0.032654071199473854,0.17426222778406486,0.41111107952554954,0.4085429808560115,0.002177500229168388,0.002177500229168388,0.002177500229168388,0.0017881340079573059,0.0017881340079573059,0.0017881340079573059,0.17881340079573058,0.0,0.0,0.0012169985749996904,2.344646084305434
285,nan,nan,0.41011307729775054,nan,0.0019781661552036745,0.0019781661552036745,0.0019781661552036745,nan,nan,nan,nan,nan,nan,0.0012415361895658642,2.5238315052847784
286,0.05906708461619795,0.17909492187591522,0.4117110795174466,0.4091429808495117,0.002177500228435699,0.002177500228435699,0.002177500228435699,0.0017881340074632189,0.0017881340074632189,0.0017881340074632189,0.1788134007463219,0.0,0.0,0.0022881044921394637,2.3431686073741047
287,nan,nan,0.4107130772910634,nan,0.0019781661546471262,0.0019781661546471262,0.0019781661546471262,nan,nan,nan,nan,nan,nan,0.002335381489617709,2.522085977661119
288,0.059180299343460606,0.17545560440515842,0.41231107951056084,0.40974298084398836,0.0021775002278129727,0.0021775002278129727,0.0021775002278129727,0.0017881340070432853,0.0017881340070432853,0.0017881340070432853,0.17881340070432852,0.0,0.0,0.002404023485601865,2.314772119907388
289,nan,nan,0.41131307728538086,nan,0.0019781661541741122,0.0019781661541741122,0.0019781661541741122,nan,nan,nan,nan,nan,nan,0.002451758177441404,2.493411004210953
290,0.05803395718563885,0.1725781758712309,0.4129110795047096,0.41034298083929494,0.0021775002272837202,0.0021775002272837202,0.0021775002272837202,0.0017881340066863848,0.0017881340066863848,0.0017881340066863848,0.1788134006686385,0.0,0.0,0.002258553323383368,2.2970036400700535
291,nan,nan,0.4119130772805521,nan,0.0019781661537721044,0.0019781661537721044,0.0019781661537721044,nan,nan,nan,nan,nan,nan,0.002301617823464255,2.4753028748832024
292,0.049697844906387706,0.16818438018339396,0.4135110794997375,0.41094298083530684,0.002177500226833921,0.002177500226833921,0.002177500226833921,0.001788134006383064,0.001788134006383064,0.001788134006383064,0.17881340063830642,0.0,0.0,0.0020016102925590243,2.298378373241229
293,nan,nan,0.412513077276449,nan,0.0019781661534304523,0.0019781661534304523,0.0019781661534304523,nan,nan,nan,nan,nan,nan,0.0020384222476460207,2.4769937974276806
294,0.05529335673240557,0.1676908428891559,0.41411107949551257,0.41154298083191804,0.002177500226451658,0.002177500226451658,0.002177500226451658,0.0017881340061252859,0.0017881340061252859,0.0017881340061252859,0.1788134006125286,0.0,0.0,0.0025764756756146015,2.2821731572606323
295,nan,nan,0.4131130772729624,nan,0.0019781661531401012,0.0019781661531401012,0.0019781661531401012,nan,nan,nan,nan,nan,nan,0.0026279305484457316,2.4610417844222696
296,0.060923395757867704,0.15598060672459793,0.4147110794919225,0.41214298082903855,0.002177500226126797,0.002177500226126797,0.002177500226126797,0.001788134005906217,0.001788134005906217,0.001788134005906217,0.1788134005906217,0.0,0.0,0.0012514797036170893,2.2637251053990743
297,nan,nan,0.41371307726999995,nan,0.001978166152893354,0.001978166152893354,0.001978166152893354,nan,nan,nan,nan,nan,nan,0.0012744011187426384,2.4428643244808153
298,0.04776135364998245,0.1545765286488292,0.415311079488872,0.41274298082659194,0.002177500225850726,0.002177500225850726,0.002177500225850726,0.0017881340057200488,0.0017881340057200488,0.0017881340057200488,0.1788134005720049,0.0,0.0,0.001818867969920507,2.273247348087776
299,nan,nan,0.41431307726748273,nan,0.0019781661526836673,0.0019781661526836673,0.0019781661526836673,nan,nan,nan,nan,nan,nan,0.0018567163073283717,2.4525135939305827
300,0.030034955036358668,0.16982970131481287,0.4159110794862801,0.4133429808245131,0.002177500225616121,0.002177500225616121,0.002177500225616121,0.0017881340055618438,0.0017881340055618438,0.0017881340055618438,0.17881340055618436,0.0,0.0,0.0015251839756392981,2.3843436096200725
